Timestamp_vn,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,acc_norm,gyro_norm,Timestamp,activity_score,active_cont
2023-01-02 12:00:00,-0.027012910528841104,0.41848293663830455,10.236822487007533,-0.00461240976807345,0.0038744630194456,0.1938837847213683,10.254777767855508,0.19778241796662435,2023-01-02 05:00:00.249999872+00:00,3.2698790337795876,1
2023-01-02 12:00:01,-0.05730025607205355,1.4452409761327545,9.82377433611103,-0.004387370995195679,-0.0044818882329145,0.8801856332040343,9.930014072483722,0.8802191974350304,2023-01-02 05:00:01.249999872+00:00,1.4021809225280288,1
2023-01-02 12:00:02,-0.03159535849780785,0.4244763934365142,9.389501529613977,-0.0023267296557354,0.0013106437464187,1.229104566019437,9.409654229034889,1.2291378442439351,2023-01-02 05:00:02.249999872+00:00,3.9300161501529294,1
2023-01-02 12:00:03,0.0042011471631566,-1.1223888498414132,9.55822677634468,0.0014800576163470501,0.0061302792072977005,1.1049782177127905,9.628406819386152,1.10501976090904,2023-01-02 05:00:03.249999872+00:00,2.2129179517585826,1
2023-01-02 12:00:04,0.0601884904115558,-1.088996203139771,10.051863694730564,-0.009523949729469301,-0.0011066313356468,0.5657988987344273,10.114597817219224,0.5658896998323911,2023-01-02 05:00:04.249999872+00:00,2.421182665665955,1
2023-01-02 12:00:05,-0.002709466033228,0.3951927049796806,10.263527545656332,-0.0002615521411629356,0.002968539820876,-0.19765507607252883,10.27800865503458,0.19833703290775453,2023-01-02 05:00:05.249999872+00:00,3.438139363221928,1
2023-01-02 12:00:06,0.01953702867015865,1.4771549399126997,9.758590817896186,0.0054135705529354,0.0017629648010754,-0.8724995301838798,9.869836178681963,0.8725389413564639,2023-01-02 05:00:06.249999872+00:00,0.9569624854440091,1
2023-01-02 12:00:07,0.00730876805906365,0.4615495609121505,9.347472655828309,0.0002833884594159999,-0.0029486750884005,-1.2309717638156221,9.368447420943177,1.230996751306351,2023-01-02 05:00:07.249999872+00:00,4.23139143999628,1
2023-01-02 12:00:08,-0.023207915241290348,-1.1856902818239008,9.509147907499019,-0.0018566853679086,3.667201130285033e-05,-1.1016849898541117,9.585917453158254,1.1016942065278914,2023-01-02 05:00:08.249999872+00:00,2.518295749831446,1
2023-01-02 12:00:09,-0.0019262200730877999,-1.143525836464964,10.062780912953782,-0.0005843276367289,-0.00236466520574665,-0.5650677664976449,10.130039809960582,0.5650855226575999,2023-01-02 05:00:09.249999872+00:00,2.5325815961009854,1
2023-01-02 12:00:10,-0.015574095771504,0.46821881214217154,10.269868246049239,-0.0011489134985086997,0.0023398483724037496,0.19714727342336524,10.28884300977484,0.19931144346196197,2023-01-02 05:00:10.249999872+00:00,3.5158778902736745,1
2023-01-02 12:00:11,0.00694105098183725,1.500874824402191,9.858982059242262,0.0017759113746544002,0.0042544891672190496,0.8797807404675309,9.972612792288928,0.8798245589542028,2023-01-02 05:00:11.249999872+00:00,1.711360086604781,1
2023-01-02 12:00:12,-0.0049096021901379495,0.4645704471983908,9.385112391709328,-0.0012572782841427,-0.0015004661743347,1.2301427633789621,9.412293746867457,1.2301500910637957,2023-01-02 05:00:12.249999872+00:00,3.9118719915569966,1
2023-01-02 12:00:13,-0.004276201633439449,-1.1547952661573395,9.552619038529713,-0.00604540740852555,-0.003347410171214,1.1080470604463641,9.625694699302162,1.10806871730171,2023-01-02 05:00:13.249999872+00:00,2.235755879520386,1
2023-01-02 12:00:14,0.007141847248963048,-1.1560029131866236,10.10575382184198,0.00349755554335355,-0.00453097050881725,0.5630562082782584,10.176287996101312,0.5631253725949121,2023-01-02 05:00:14.249999872+00:00,2.866677107486968,1
2023-01-02 12:00:15,0.01587890956774935,0.4554811489010121,10.222939353889604,0.00018590704377439982,0.0016530618296217998,-0.19648460391655942,10.24363326652651,0.20041954075610843,2023-01-02 05:00:15.249999872+00:00,3.1861816847216637,1
2023-01-02 12:00:16,0.00872259129282485,1.3954609277843653,9.859266700857837,0.00034178943641709994,0.00049118601862105,-0.8767607681700209,9.957630753205553,0.8767633643578929,2023-01-02 05:00:16.249999872+00:00,1.5993386009176662,1
2023-01-02 12:00:17,-0.0011823347960179496,0.4644182546483295,9.405284208129721,-0.0019410727573652502,-0.0032910270687478496,-1.2300975961406424,9.426888628926564,1.2301282112081795,2023-01-02 05:00:17.249999872+00:00,3.805781993732344,1
2023-01-02 12:00:18,-0.051086296639639546,-1.149814490418176,9.55106447654481,0.00097127014002075,-0.00133503335291105,-1.1065554710981411,9.622703009379705,1.1065713134901185,2023-01-02 05:00:18.249999872+00:00,2.255961738202064,1
2023-01-02 12:00:19,0.01869160605948115,-1.1525106596816483,10.087683352238164,-0.0011577389419789,-0.0025567271038318498,-0.5549598064253944,10.156478286002299,0.5549757992273094,2023-01-02 05:00:19.249999872+00:00,2.714350920044503,1
2023-01-02 12:00:20,0.0653497954003815,0.5183807969731271,10.150135783824101,-0.0014666406561573999,-0.0005677162053386,0.20792820228779335,10.172631073692678,0.2079619424726977,2023-01-02 05:00:20.249999872+00:00,2.6624396289052092,1
2023-01-02 12:00:21,-0.037933758331097245,1.355535551495715,9.779104408032696,-0.0012148931618170002,-0.00610194952719985,0.8822501601916315,9.87278775692958,0.8822785099698842,2023-01-02 05:00:21.249999872+00:00,0.9884041464411746,1
2023-01-02 12:00:22,-0.04696677169772495,0.4476381434501592,9.36118921253135,-0.00448963143793265,0.00285009465326055,1.2272596770869906,9.384932525584393,1.2272739450674446,2023-01-02 05:00:22.249999872+00:00,4.107767796610092,1
2023-01-02 12:00:23,0.050690148229096704,-1.153257503860675,9.48643911820189,0.002315646749811,-0.0034158605788798,1.1050071229916356,9.560063912748271,1.1050177157031806,2023-01-02 05:00:23.249999872+00:00,2.709594402945623,1
2023-01-02 12:00:24,-0.037451264251115945,-1.0974252465350243,10.038480961664249,0.0014485316047578,0.00027382370118565,0.5533302880405623,10.10284881146245,0.5533571776382947,2023-01-02 05:00:24.249999872+00:00,2.322941036420582,1
2023-01-02 12:00:25,-0.04184656698164315,0.47154794838458153,10.25577874303957,0.00306634344651695,0.0015563720732922,-0.20450882484564054,10.275319808951803,0.20536618510958518,2023-01-02 05:00:25.249999872+00:00,3.41138754247753,1
2023-01-02 12:00:26,0.029281122617823903,1.428861635899078,9.742890993000385,0.00141156834779885,-0.0003244329256368,-0.8823804588016972,9.847169194244042,0.8823828035809187,2023-01-02 05:00:26.249999872+00:00,0.8023295517253501,1
2023-01-02 12:00:27,0.01444177779568975,0.4354905420294822,9.340222932222257,-0.0026077788397952497,0.00025891228404995004,-1.2270669626461541,9.36000144124372,1.2270730713440448,2023-01-02 05:00:27.249999872+00:00,4.28874710237437,1
2023-01-02 12:00:28,0.0040647383870848035,-1.1747758272722315,9.499106515967025,0.0008722024063512,-0.0026823925845088,-1.1022957786130463,9.576547755709493,1.102303042003972,2023-01-02 05:00:28.249999872+00:00,2.587014109289661,1
2023-01-02 12:00:29,-0.0248614739045533,-1.1136164533961561,10.05973469320108,-0.0039209493898109,0.0016397699119876999,-0.5603520642146511,10.125046349375395,0.5604435584545655,2023-01-02 05:00:29.249999872+00:00,2.4915299761687426,1
2023-01-02 12:00:30,0.0091184043568186,0.4552610686374219,10.262266292075708,0.0034034664195783998,0.00408018863300995,0.2063750219464279,10.281750533184109,0.2065275361178462,2023-01-02 05:00:30.249999872+00:00,3.4569311413309722,1
2023-01-02 12:00:31,0.05463726500266315,1.4600721781662436,9.804026450470909,0.0008292970071822499,0.0020859975360555502,0.8951880034066064,9.912453330160105,0.8951913149225996,2023-01-02 05:00:31.249999872+00:00,1.2899180984724752,1
2023-01-02 12:00:32,0.039978681547696196,0.41262107718599644,9.28455592384671,0.0013593716171293002,0.00254822770056205,1.2296183568787518,9.301702271537213,1.2296270572943588,2023-01-02 05:00:32.249999872+00:00,4.7150532869674855,1
