Timestamp,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,ActivityLabel
2023-01-01T10:00:00.000+07:00,-0.19467679568800447,-1.3422354876522495,9.944507693543821,0.017366192392026122,-0.015991599018518383,-1.403782658242306,active
2023-01-01T10:00:00.020+07:00,-0.15441884038712478,-1.6492751332183955,9.80066329909437,0.005625241735784083,-0.01026059263620721,-1.4622322162588328,active
2023-01-01T10:00:00.040+07:00,-0.13788514314656333,-1.7282402820442133,9.7724224232209,0.008327115804013291,-0.0001060534267221195,-1.5142445572747034,active
2023-01-01T10:00:00.060+07:00,-0.12562800791240072,-1.5919549793172971,9.701845580799745,0.016202123918798616,-0.02088999084263867,-1.5566151751056214,active
2023-01-01T10:00:00.080+07:00,-0.12652858198654524,-1.4922346228785859,9.615189068404147,0.006778575967337764,-0.00933120050277651,-1.5758847307743438,active
2023-01-01T10:00:00.100+07:00,-0.14364077624002325,-1.4666561952259503,9.605746670767132,0.014149349576369371,-0.00900736490877256,-1.5881909553114664,active
2023-01-01T10:00:00.120+07:00,-0.10387705190842378,-1.2418102861479288,9.496071580646362,0.014580528567509587,-0.012388071733993127,-1.5890241288609157,active
2023-01-01T10:00:00.140+07:00,-0.15019961948085755,-1.1165156092973005,9.527322001063016,0.0032957291297648957,-0.0037459466209821893,-1.5718060508185685,active
2023-01-01T10:00:00.160+07:00,-0.19162532857867604,-0.9059259401035393,9.460419311385065,0.010598368042920064,-0.02178897512622169,-1.5564601863960403,active
2023-01-01T10:00:00.180+07:00,-0.1438337572889945,-0.6560369143380658,9.46322895550723,0.010508002147308071,-0.01929154011108851,-1.5110850116674157,active
2023-01-01T10:00:00.200+07:00,-0.032328968262790206,-0.2886987985577086,9.29652679726221,0.010070024592319479,-0.010680288514173644,-1.4511073799328187,active
2023-01-01T10:00:00.220+07:00,-0.1793543721510949,-0.055292451567963724,9.308601155298959,0.013821055520752988,-0.011295579160958854,-1.4033992179729906,active
2023-01-01T10:00:00.240+07:00,0.0002862769301732737,0.25210859533870095,9.534189019775342,0.0064676912931327475,-0.012811248664462354,-1.3238734123672553,active
2023-01-01T10:00:00.260+07:00,-0.16206477385220722,0.6294552837689817,9.507933380484454,0.011839117388706643,-0.009568221971890696,-1.2319146949997655,active
2023-01-01T10:00:00.280+07:00,-0.09506543667059707,0.8794595317047376,9.439907023824546,0.007961716500942741,-0.016138781948137233,-1.1496246489179296,active
2023-01-01T10:00:00.300+07:00,-0.22278917509740803,1.1367485633785046,9.365131063163123,0.010505550599593799,-0.0077841979767280176,-1.0276126076492074,active
2023-01-01T10:00:00.320+07:00,-0.13995458115335968,1.2990955236542674,9.566116380156004,0.02060898609503818,-0.012930475848921718,-0.932824899263048,active
2023-01-01T10:00:00.340+07:00,-0.055411196688900044,1.489502185607275,9.624760593405725,0.015166716474237348,-0.016613846422800515,-0.8085008888808463,active
2023-01-01T10:00:00.360+07:00,-0.1987541595404204,1.6694876040489144,9.641403115692029,0.01019947466494344,-0.017796259088016297,-0.6834538716970034,active
2023-01-01T10:00:00.380+07:00,-0.1742046213611872,1.7460995229566079,9.793188080384745,0.009408366880288396,-0.015426823556713397,-0.5452185346187117,active
2023-01-01T10:00:00.400+07:00,-0.11701509907005794,1.826637080370864,9.817562016964416,0.0074578183862182516,-0.016740327883487137,-0.4183384257497621,active
2023-01-01T10:00:00.420+07:00,-0.11511065142782954,1.7587877598982482,9.835306743638368,-0.0015633772697493924,-0.01081345960642847,-0.28087421091042347,active
2023-01-01T10:00:00.440+07:00,-0.2157243921080806,1.670084521914417,9.973038281007039,0.016100529360490293,-0.00866105771779521,-0.13471574927474614,active
2023-01-01T10:00:00.460+07:00,-0.2034275539804179,1.5459863883097436,10.00908517672388,0.014595443368264419,-0.021127184962429938,0.00939206874902022,active
2023-01-01T10:00:00.480+07:00,-0.11867814434460325,1.3590618006579471,10.020452148362974,0.005977428588371312,-0.00548400296001959,0.14922029612519644,active
2023-01-01T10:00:00.500+07:00,-0.11824576767752631,1.1642355778493454,9.833451705600899,0.009660766408841826,-0.011599858939795246,0.283828104659969,active
2023-01-01T10:00:00.520+07:00,-0.09418157098091198,0.992061206925703,10.048996185103784,0.01594551351375714,-0.011358364626346583,0.4332675967713912,active
2023-01-01T10:00:00.540+07:00,-0.14354038769401029,0.6469954002902131,10.022854388974359,0.0066550802145248595,-0.012391302619959497,0.5682559433224261,active
2023-01-01T10:00:00.560+07:00,-0.10010681751499691,0.3848113197646619,9.930046282090988,0.015518406984707953,-0.01352774426098834,0.6929593455870593,active
2023-01-01T10:00:00.580+07:00,-0.06827429794541816,0.028029258036741195,10.049926831279574,0.015416474036040519,-0.01962294805050646,0.8147107628979559,active
2023-01-01T10:00:00.600+07:00,-0.2013551695447487,-0.2477823993230716,9.974837805027205,0.011424224294150728,-0.010305958619749308,0.9400691494351788,active
2023-01-01T10:00:00.620+07:00,-0.07873513095892672,-0.577999060264867,10.018851085699735,0.0033720967618141766,-0.01531837482707285,1.0451747544480268,active
2023-01-01T10:00:00.640+07:00,-0.09303838167949369,-0.945536302291687,10.039909901184288,0.006441885811800928,-0.02319117662847276,1.156306050393943,active
2023-01-01T10:00:00.660+07:00,-0.06423639872208295,-1.0559284153786326,9.922678253496784,0.012501002754233636,-0.011789505116253221,1.2462581180733385,active
2023-01-01T10:00:00.680+07:00,-0.15554433780072285,-1.3616626226560493,9.851555246983198,0.016901975706385915,-0.023449423438315305,1.3278996364526223,active
2023-01-01T10:00:00.700+07:00,-0.13621582486524728,-1.4860492285155755,9.836586368941205,0.01733195967016704,-0.0032967920275606445,1.4048707599225236,active
2023-01-01T10:00:00.720+07:00,-0.13001840564873623,-1.5872286549794634,9.816830704228167,0.004876271543958239,-0.015089017658405986,1.4593217608564304,active
2023-01-01T10:00:00.740+07:00,-0.16061949047074092,-1.5688816973226927,9.729650681433185,0.01678639836416036,-0.008757582858295438,1.4998510046256883,active
2023-01-01T10:00:00.760+07:00,-0.07915083106864085,-1.6701229649188043,9.624419948933133,0.0011143421058366892,-0.011062645470587124,1.5418652091452707,active
2023-01-01T10:00:00.780+07:00,-0.1219396560176662,-1.5485879558092022,9.704131574573267,0.012148463850119235,-0.005462906160278558,1.5657823879176882,active
2023-01-01T10:00:00.800+07:00,-0.18879168682610875,-1.5058701696416508,9.492025014523485,8.891335313288874e-05,-0.012412440082109363,1.5726527688358638,active
2023-01-01T10:00:00.820+07:00,-0.12012639912661068,-1.305751532382255,9.466122259036887,0.00833072132685556,-0.02034388737957456,1.5756377151961962,active
2023-01-01T10:00:00.840+07:00,-0.1925432496169856,-1.0951567803102575,9.526640808889839,0.01533539565750838,-0.013447961485881984,1.555521063724826,active
2023-01-01T10:00:00.860+07:00,-0.21980937341476625,-0.9048591153598218,9.455620761262312,0.009284326568427204,-0.011251111070638746,1.5406145720504332,active
2023-01-01T10:00:00.880+07:00,-0.19117617552927035,-0.6063917785504763,9.399229917209954,0.006795129119712147,-0.014800406525689253,1.4982504031342274,active
2023-01-01T10:00:00.900+07:00,-0.13332779692225222,-0.319780500762482,9.368222197069482,0.005597936282588622,-0.014026906763778593,1.4573816746793737,active
2023-01-01T10:00:00.920+07:00,-0.12810537665468447,0.0738789133326497,9.407431752837484,0.010408205589624075,-0.005155522066897315,1.3808460343951428,active
2023-01-01T10:00:00.940+07:00,-0.14035681212431786,0.33765109094542906,9.467402312657308,0.01639325414937603,-0.013382662916576605,1.3090468420929275,active
2023-01-01T10:00:00.960+07:00,-0.10494218235816509,0.6349056605719281,9.547302531242131,0.01715760801282793,-0.01858910348309024,1.214764804760785,active
2023-01-01T10:00:00.980+07:00,-0.029650003685593437,0.9132496090681682,9.387270960928369,0.005619458526773761,-0.0136189057684038,1.1362757762592672,active
2023-01-01T10:00:01.000+07:00,-0.19600368070613322,1.138477565648993,9.504615153278555,0.0038436077665173285,-0.013829215960816649,1.0301386375109396,active
2023-01-01T10:00:01.020+07:00,-0.11122731334783312,1.41941449145868,9.64768494109416,0.009646425856165758,-0.008805986345075054,0.9217939460213471,active
2023-01-01T10:00:01.040+07:00,-0.11950809686624006,1.5941468032653918,9.757980833212283,0.016544280528541174,-0.007621207885365992,0.7990794090000732,active
2023-01-01T10:00:01.060+07:00,-0.1994117629888476,1.719055350003799,9.534119027531052,0.014549488056896227,-0.016999858398406998,0.6702501091969096,active
2023-01-01T10:00:01.080+07:00,-0.16195257830459092,1.793585561365419,9.73550363673872,0.005778287406897061,-0.015784486068175053,0.5373941343262741,active
2023-01-01T10:00:01.100+07:00,-0.12351136158744624,1.6922536918834754,9.76654481378306,-0.0021424673400974367,-0.006699753859148185,0.4104323953578472,active
2023-01-01T10:00:01.120+07:00,-0.13290503744725632,1.7152757637433602,9.994175270204586,0.005866456381438606,-0.00786775836868605,0.2572914795839463,active
2023-01-01T10:00:01.140+07:00,-0.1799329017341764,1.744185911285363,9.822223412427094,0.009393397121755494,-0.032963936107058986,0.13498857340086323,active
2023-01-01T10:00:01.160+07:00,-0.09289241028909681,1.499486846255464,9.876907817555427,0.007963292097201242,-0.003998795428547659,-0.01769834545870876,active
2023-01-01T10:00:01.180+07:00,-0.12162891482946675,1.4025255936493646,10.023879109354196,0.0070012553922784975,-0.013468415018963854,-0.154051206623886,active
2023-01-01T10:00:01.200+07:00,-0.09987950411964636,1.1524700912270303,10.052032702558297,0.009146762661401403,-0.006717669657366966,-0.3049550062782064,active
2023-01-01T10:00:01.220+07:00,-0.04830899431616292,0.8407979715551288,10.040006883936911,0.003147619845656601,-0.019924891775479635,-0.4454290293446015,active
2023-01-01T10:00:01.240+07:00,-0.2036823410773418,0.5602660733712935,10.145729813817033,0.013097625844099332,-0.02607291569015425,-0.5765400108233422,active
2023-01-01T10:00:01.260+07:00,-0.0810863443916775,0.2551364220789728,10.187510704282722,0.015296985642400913,0.0005211131655525024,-0.7093693084800619,active
2023-01-01T10:00:01.280+07:00,-0.10890497562602514,-0.08315798234439477,10.135363585578668,0.01376576739967659,-0.01853145627729307,-0.8312726615274488,active
2023-01-01T10:00:01.300+07:00,-0.18212812521708188,-0.32799765769386074,10.03824885424261,0.01625997962100302,-0.008586431981876055,-0.9564490553780123,active
